股票代码,买入日期,买入价格,卖出日期,卖出价格,持仓天数,收益率,卖出原因
301061,2024-06-20,50.1,2024-06-21,51.23,1,0.020954890219560696,Maximum_Holding_Period
301065,2022-05-05,38.22,2022-05-06,39.66,1,0.03607660910518056,Maximum_Holding_Period
301065,2022-05-06,38.46,2022-05-09,40.54,1,0.05248216328653137,Maximum_Holding_Period
301069,2024-04-26,15.32,2024-04-29,16.25,1,0.05910496083550903,Maximum_Holding_Period
301069,2025-11-26,25.5,2025-11-27,25.71,1,0.0066352941176471185,Maximum_Holding_Period
301069,2025-11-28,25.51,2025-12-01,25.83,1,0.010944100352802622,Trend_Break_Stop
301070,2022-05-06,23.25,2022-05-09,24.59,1,0.056034408602150525,Maximum_Holding_Period
301070,2025-11-27,54.5,2025-11-28,56.61,1,0.03711559633027522,Maximum_Holding_Period
301073,2023-05-16,51.5,2023-05-17,52.77,1,0.023060194174757288,Maximum_Holding_Period
301073,2023-07-04,38.5,2023-07-05,37.75,1,-0.021080519480519432,Trend_Break_Stop
301073,2023-10-27,24.54,2023-10-30,24.86,1,0.011439934800326058,Maximum_Holding_Period
301076,2024-01-19,28.5,2024-01-22,27.075,1,-0.05160000000000004,Extreme_Risk_Stop
301076,2024-04-22,21.32,2024-04-23,21.23,1,-0.0058213883677297835,Trend_Break_Stop
301076,2024-12-26,28.68,2024-12-27,32.31,1,0.12496903765690374,Maximum_Holding_Period
301076,2026-05-27,33.0,2026-05-28,31.349999999999998,1,-0.05160000000000004,Extreme_Risk_Stop
301079,2022-05-06,21.52,2022-05-09,23.1,1,0.07182007434944242,Maximum_Holding_Period
301079,2024-08-09,17.02,2024-08-12,16.169,1,-0.05159999999999993,Extreme_Risk_Stop
301079,2025-04-16,26.01,2025-04-17,24.709500000000002,1,-0.05159999999999993,Extreme_Risk_Stop
301080,2022-04-15,141.68,2022-04-18,134.596,1,-0.05160000000000004,Extreme_Risk_Stop
301080,2022-04-28,131.53,2022-04-29,136.52,1,0.03633811297802785,Maximum_Holding_Period
301080,2022-04-29,131.58,2022-05-05,139.98,1,0.06223948928408545,Maximum_Holding_Period
301080,2022-09-28,125.87,2022-09-29,133.23,1,0.05687302772701979,Maximum_Holding_Period
301081,2021-12-15,23.81,2021-12-16,23.9,1,0.0021799244015119805,Maximum_Holding_Period
301082,2022-09-07,20.35,2022-09-08,22.15,1,0.08685208845208829,Maximum_Holding_Period
301082,2022-09-08,20.42,2022-09-09,21.07,1,0.030231537708129298,Maximum_Holding_Period
301083,2022-05-06,11.69,2022-05-09,12.38,1,0.057424807527801706,Maximum_Holding_Period
301083,2023-06-13,21.0,2023-06-14,20.48,1,-0.026361904761904763,Trend_Break_Stop
301085,2022-03-18,42.82,2022-03-21,47.0,1,0.09601793554413822,Maximum_Holding_Period
301085,2022-05-06,27.86,2022-05-09,30.29,1,0.08562182340272799,Maximum_Holding_Period
301085,2022-06-17,31.5,2022-06-20,32.18,1,0.0199873015873016,Maximum_Holding_Period
301087,2022-05-10,46.5,2022-05-11,47.91,1,0.028722580645161245,Maximum_Holding_Period
301089,2022-02-15,100.71,2022-02-16,105.8,1,0.04894115777976365,Maximum_Holding_Period
301091,2022-03-21,33.0,2022-03-22,33.69,1,0.019309090909090765,Maximum_Holding_Period
301091,2022-04-29,24.01,2022-05-05,24.7,1,0.027138025822573787,Maximum_Holding_Period
301091,2023-06-14,19.2,2023-06-15,18.72,1,-0.026600000000000023,Trend_Break_Stop
301091,2025-04-11,33.82,2025-04-14,34.56,1,0.02028054405677109,Maximum_Holding_Period
301095,2022-09-14,95.0,2022-09-15,106.3,1,0.11734736842105269,Maximum_Holding_Period
301096,2022-05-06,60.5,2022-05-09,61.5,1,0.014928925619834655,Maximum_Holding_Period
301097,2022-05-12,44.54,2022-05-13,43.1,1,-0.03393048944768746,Trend_Break_Stop
301098,2022-03-18,24.81,2022-03-21,26.62,1,0.07135445384925436,Maximum_Holding_Period
301100,2022-05-06,20.3,2022-05-09,20.7,1,0.01810443349753692,Maximum_Holding_Period
301103,2022-04-25,38.02,2022-04-26,36.119,1,-0.05160000000000004,Extreme_Risk_Stop
301103,2022-06-23,32.61,2022-06-24,32.65,1,-0.00037338239803736805,Maximum_Holding_Period
301105,2025-04-16,29.51,2025-04-17,28.8,1,-0.025659640799728888,Trend_Break_Stop
301110,2026-01-28,79.29,2026-01-29,81.21,1,0.022614907302307908,Maximum_Holding_Period
301111,2022-02-10,32.65,2022-02-11,31.0175,1,-0.05160000000000004,Extreme_Risk_Stop
301111,2022-02-17,32.19,2022-02-18,31.68,1,-0.01744342963653307,Maximum_Holding_Period
301111,2022-05-10,27.0,2022-05-11,27.65,1,0.022474074074073914,Trend_Break_Stop
301113,2025-01-17,23.6,2025-01-20,24.06,1,0.017891525423728672,Maximum_Holding_Period
301116,2022-05-10,20.46,2022-05-11,21.12,1,0.030658064516129003,Maximum_Holding_Period
301116,2022-05-11,21.16,2022-05-12,20.102,1,-0.05160000000000004,Extreme_Risk_Stop
301116,2025-01-15,11.96,2025-01-16,11.95,1,-0.0024361204013379585,Maximum_Holding_Period
301117,2026-04-09,43.08,2026-04-10,43.47,1,0.0074529247910864365,Maximum_Holding_Period
301117,2026-07-24,16.93,2026-07-27,16.89,1,-0.003962669816893037,Maximum_Holding_Period
301118,2022-04-20,48.7,2022-04-21,46.265,1,-0.05160000000000004,Extreme_Risk_Stop
301118,2022-05-06,38.46,2022-05-09,40.29,1,0.0459819032761311,Maximum_Holding_Period
301118,2024-04-22,16.09,2024-04-23,15.285499999999999,1,-0.05160000000000004,Extreme_Risk_Stop
301119,2023-06-28,26.06,2023-06-29,26.41,1,0.011830544896392948,Maximum_Holding_Period
301119,2023-06-29,26.47,2023-06-30,26.6,1,0.003311220249338877,Maximum_Holding_Period
301121,2024-04-22,30.99,2024-04-23,30.36,1,-0.021929138431752104,Trend_Break_Stop
301122,2022-04-27,52.01,2022-04-28,55.26,1,0.060887983080177004,Maximum_Holding_Period
301122,2023-05-23,34.62,2023-05-24,34.88,1,0.005910109763142925,Maximum_Holding_Period
301123,2022-05-06,22.49,2022-05-09,23.28,1,0.0335267229879948,Maximum_Holding_Period
301123,2022-05-10,23.13,2022-05-11,24.29,1,0.04855131863380895,Maximum_Holding_Period
301123,2024-06-17,18.77,2024-06-18,19.63,1,0.04421779435269051,Maximum_Holding_Period
301123,2024-06-18,19.14,2024-06-19,19.29,1,0.006236990595611271,Maximum_Holding_Period
301123,2024-06-19,19.54,2024-06-20,18.563,1,-0.05160000000000004,Extreme_Risk_Stop
301125,2024-07-03,9.85,2024-07-04,9.3575,1,-0.05159999999999993,Extreme_Risk_Stop
301126,2022-01-11,22.77,2022-01-12,23.0,1,0.008501010101010165,Maximum_Holding_Period
301128,2022-02-10,40.41,2022-02-11,38.3895,1,-0.05159999999999993,Extreme_Risk_Stop
301128,2022-05-05,25.69,2022-05-06,27.85,1,0.08247940833008953,Maximum_Holding_Period
301128,2022-10-19,29.28,2022-10-20,27.816,1,-0.05160000000000004,Extreme_Risk_Stop
301128,2025-09-15,87.9,2025-09-16,90.31,1,0.02581751990898744,Maximum_Holding_Period
301128,2026-06-08,138.1,2026-06-09,165.89,1,0.19963099203475748,Maximum_Holding_Period
301128,2026-08-11,107.43,2026-08-12,113.25,1,0.05257481150516612,Maximum_Holding_Period
301129,2023-09-06,32.08,2023-09-07,31.79,1,-0.01063990024937651,Trend_Break_Stop
301131,2022-04-21,44.8,2022-04-22,46.12,1,0.02786428571428572,Maximum_Holding_Period
301131,2022-05-06,38.05,2022-05-09,40.0,1,0.04964835742444156,Maximum_Holding_Period
301132,2023-08-16,28.72,2023-08-17,30.7,1,0.06734150417827305,Maximum_Holding_Period
301136,2022-02-21,23.64,2022-02-22,23.44,1,-0.010060236886632778,Trend_Break_Stop
301136,2022-02-22,24.05,2022-02-23,23.67,1,-0.017400415800415802,Trend_Break_Stop
301136,2024-09-25,11.13,2024-09-26,11.62,1,0.04242515723270417,Maximum_Holding_Period
301136,2024-09-26,11.25,2024-09-27,12.51,1,0.11039999999999987,Maximum_Holding_Period
301136,2025-12-29,20.39,2025-12-30,19.62,1,-0.0393636096125552,Trend_Break_Stop
301137,2022-04-22,18.52,2022-04-25,17.593999999999998,1,-0.05160000000000015,Extreme_Risk_Stop
301138,2022-05-06,28.13,2022-05-09,29.1,1,0.03288275862068973,Maximum_Holding_Period
301138,2022-05-10,28.8,2022-05-11,29.18,1,0.011594444444444508,Maximum_Holding_Period
301138,2026-08-06,25.93,2026-08-07,26.45,1,0.01845399151561904,Maximum_Holding_Period
301139,2024-04-25,22.68,2024-04-26,24.11,1,0.06145114638447962,Maximum_Holding_Period
301139,2024-04-26,22.7,2024-04-29,24.87,1,0.09399471365638772,Maximum_Holding_Period
301139,2026-06-24,4.47,2026-06-25,4.43,1,-0.010548545861297564,Trend_Break_Stop
301139,2026-07-31,3.05,2026-08-03,3.79,1,0.24102295081967223,Maximum_Holding_Period
301141,2023-09-04,56.91,2023-09-05,57.66,1,0.01157870321560366,Trend_Break_Stop
301141,2024-04-25,43.0,2024-04-26,44.17,1,0.025609302325581496,Maximum_Holding_Period
301149,2021-12-09,23.5,2021-12-10,22.9,1,-0.02713191489361706,Trend_Break_Stop
301149,2022-02-10,17.26,2022-02-11,17.0,1,-0.016663731170336104,Trend_Break_Stop
301149,2024-02-22,9.5,2024-02-23,10.16,1,0.06787368421052635,Maximum_Holding_Period
301150,2024-05-23,20.51,2024-05-24,20.64,1,0.004738371526084741,Maximum_Holding_Period
301150,2025-11-28,45.5,2025-12-01,44.78,1,-0.017424175824175835,Trend_Break_Stop
301152,2024-01-31,27.14,2024-02-01,25.782999999999998,1,-0.05160000000000015,Extreme_Risk_Stop
301153,2024-08-02,19.69,2024-08-05,18.7055,1,-0.05160000000000004,Extreme_Risk_Stop
301157,2023-05-18,49.7,2023-05-19,50.75,1,0.019526760563380253,Maximum_Holding_Period
301158,2022-03-23,29.08,2022-03-24,27.625999999999998,1,-0.05160000000000004,Extreme_Risk_Stop
301159,2022-02-21,47.22,2022-02-22,47.24,1,-0.0011764506565014694,Trend_Break_Stop
301159,2023-09-26,50.13,2023-09-27,51.23,1,0.020342948334330525,Maximum_Holding_Period
301160,2026-06-17,44.44,2026-06-18,46.99,1,0.055780738073807394,Maximum_Holding_Period
301161,2024-04-26,15.41,2024-04-29,16.5,1,0.06913329007138218,Maximum_Holding_Period
301161,2025-04-24,20.33,2025-04-25,20.48,1,0.005778258730939669,Maximum_Holding_Period
301162,2022-06-02,51.81,2022-06-06,58.15,1,0.12077019880331967,Maximum_Holding_Period
301162,2025-06-06,48.78,2025-06-09,47.7,1,-0.023740221402213945,Trend_Break_Stop
301166,2022-05-10,54.2,2022-05-11,54.4,1,0.002090036900368954,Trend_Break_Stop
301168,2022-05-06,28.4,2022-05-09,30.0,1,0.054738028169014234,Maximum_Holding_Period
301168,2022-05-10,29.4,2022-05-11,31.08,1,0.055542857142857165,Maximum_Holding_Period
301168,2022-09-30,53.64,2022-10-10,50.958,1,-0.05160000000000004,Extreme_Risk_Stop
301169,2022-02-10,53.0,2022-02-11,50.349999999999994,1,-0.05160000000000015,Extreme_Risk_Stop
301169,2022-05-06,33.57,2022-05-09,35.49,1,0.05559392314566574,Maximum_Holding_Period
301169,2022-05-10,35.0,2022-05-11,36.05,1,0.028400000000000026,Maximum_Holding_Period
301169,2023-05-08,44.82,2023-05-09,46.2,1,0.029189825970549022,Maximum_Holding_Period
301169,2023-05-11,46.75,2023-05-12,44.4125,1,-0.05159999999999993,Extreme_Risk_Stop
301169,2023-09-26,57.2,2023-09-27,58.0,1,0.012386013986013956,Maximum_Holding_Period
301169,2023-09-27,57.0,2023-09-28,57.17,1,0.0013824561403508644,Trend_Break_Stop
301169,2024-04-25,33.24,2024-04-26,33.2,1,-0.0028033694344163458,Maximum_Holding_Period
301171,2023-05-05,24.83,2023-05-08,24.73,1,-0.005627386226339025,Trend_Break_Stop
301171,2023-05-08,25.4,2023-05-09,24.13,1,-0.05159999999999993,Extreme_Risk_Stop
301171,2025-12-26,35.0,2025-12-29,35.2,1,0.004114285714285783,Maximum_Holding_Period
301171,2026-07-03,33.96,2026-07-06,32.262,1,-0.05160000000000004,Extreme_Risk_Stop
301172,2023-11-09,47.2,2023-11-10,44.84,1,-0.05159999999999993,Extreme_Risk_Stop
301172,2025-04-15,24.88,2025-04-16,24.39,1,-0.021294533762057765,Trend_Break_Stop
301176,2024-07-12,21.8,2024-07-15,21.2,1,-0.02912293577981657,Trend_Break_Stop
301177,2022-05-06,58.0,2022-05-09,60.11,1,0.034779310344827556,Maximum_Holding_Period
301177,2024-04-26,23.7,2024-04-29,24.66,1,0.03890632911392405,Maximum_Holding_Period
301177,2026-06-11,24.8,2026-06-12,27.06,1,0.08952903225806445,Maximum_Holding_Period
301177,2026-07-30,22.01,2026-07-31,22.62,1,0.026114675147660017,Maximum_Holding_Period
301179,2022-05-06,33.25,2022-05-09,34.01,1,0.021257142857142686,Maximum_Holding_Period
301181,2022-09-09,41.71,2022-09-13,39.6245,1,-0.05160000000000004,Extreme_Risk_Stop
301182,2022-05-06,20.75,2022-05-09,22.05,1,0.06105060240963849,Maximum_Holding_Period
301182,2024-09-03,20.89,2024-09-04,21.89,1,0.04626979415988513,Maximum_Holding_Period
301182,2024-09-04,21.07,2024-09-05,21.51,1,0.019282771713336633,Maximum_Holding_Period
301182,2025-01-13,31.74,2025-01-14,34.58,1,0.08787700063011976,Maximum_Holding_Period
301182,2025-01-17,34.15,2025-01-20,35.62,1,0.04144538799414348,Maximum_Holding_Period
301183,2023-05-22,34.75,2023-05-23,37.31,1,0.07206906474820145,Maximum_Holding_Period
301183,2023-07-28,60.61,2023-07-31,57.579499999999996,1,-0.05160000000000004,Extreme_Risk_Stop
301183,2026-07-24,175.8,2026-07-27,182.18,1,0.034691240045506215,Maximum_Holding_Period
301186,2022-04-19,33.44,2022-04-20,33.55,1,0.00168947368421062,Maximum_Holding_Period
301186,2022-05-06,27.67,2022-05-09,28.76,1,0.037792844235634164,Maximum_Holding_Period
301188,2022-05-06,15.12,2022-05-09,15.97,1,0.05461693121693139,Maximum_Holding_Period
301191,2023-05-23,99.8,2023-05-24,105.84,1,0.05892104208416842,Maximum_Holding_Period
301191,2023-11-10,102.77,2023-11-13,110.0,1,0.06875126982582462,Maximum_Holding_Period
301191,2024-06-14,71.83,2024-06-17,76.43,1,0.06244009466796623,Maximum_Holding_Period
301192,2023-08-09,24.81,2023-08-10,26.7,1,0.0745789600967353,Maximum_Holding_Period
301192,2023-08-10,25.21,2023-08-11,25.47,1,0.008713367711225706,Trend_Break_Stop
301198,2026-07-27,10.11,2026-07-28,10.2,1,0.007302077151335286,Maximum_Holding_Period
301199,2025-04-16,30.04,2025-04-17,29.35,1,-0.024569374167776225,Trend_Break_Stop
301200,2026-07-28,256.5,2026-07-29,243.67499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
301201,2022-04-18,90.5,2022-04-19,85.975,1,-0.05160000000000004,Extreme_Risk_Stop
301201,2026-05-12,41.8,2026-05-13,41.17,1,-0.016671770334928126,Trend_Break_Stop
301202,2024-04-15,33.2,2024-04-16,31.540000000000003,1,-0.05160000000000004,Extreme_Risk_Stop
301203,2023-09-14,48.8,2023-09-15,46.35999999999999,1,-0.05160000000000015,Extreme_Risk_Stop
301205,2023-08-09,124.7,2023-08-10,118.465,1,-0.05160000000000004,Extreme_Risk_Stop
301205,2023-11-07,70.18,2023-11-08,76.19,1,0.0840369335993159,Maximum_Holding_Period
301205,2023-11-10,74.99,2023-11-13,76.99,1,0.025070222696359546,Maximum_Holding_Period
301205,2026-07-15,267.16,2026-07-16,253.80200000000002,1,-0.05160000000000004,Extreme_Risk_Stop
301205,2026-07-28,226.8,2026-07-29,215.46,1,-0.05160000000000004,Extreme_Risk_Stop
301206,2022-05-11,66.24,2022-05-12,66.6,1,0.0038347826086955654,Maximum_Holding_Period
301207,2022-04-19,44.08,2022-04-20,43.64,1,-0.011581851179673319,Maximum_Holding_Period
301208,2023-08-09,43.02,2023-08-10,47.5,1,0.10253761041376101,Maximum_Holding_Period
301208,2023-09-25,41.12,2023-09-26,41.64,1,0.011045914396887336,Maximum_Holding_Period
301209,2025-11-05,89.27,2025-11-06,90.9,1,0.016659213621597547,Maximum_Holding_Period
301209,2026-07-16,50.0,2026-07-17,47.5,1,-0.05160000000000004,Extreme_Risk_Stop
301211,2023-03-23,30.7,2023-03-24,29.7,1,-0.03417328990228014,Trend_Break_Stop
301211,2023-06-07,27.95,2023-06-08,26.5525,1,-0.05160000000000004,Extreme_Risk_Stop
301211,2025-02-06,17.92,2025-02-07,18.84,1,0.04973928571428559,Maximum_Holding_Period
301213,2022-05-06,40.61,2022-05-09,43.11,1,0.05996119182467368,Maximum_Holding_Period
301213,2022-05-09,41.5,2022-05-10,44.37,1,0.06755662650602394,Maximum_Holding_Period
301213,2024-08-30,28.41,2024-09-02,28.36,1,-0.0033599436818022117,Maximum_Holding_Period
301213,2026-07-27,38.48,2026-07-28,38.4,1,-0.0036790020790020235,Trend_Break_Stop
301216,2022-05-06,27.13,2022-05-09,28.15,1,0.035996756358274866,Maximum_Holding_Period
301217,2026-03-31,38.48,2026-04-01,38.6,1,0.0015185031185032576,Maximum_Holding_Period
301218,2022-05-06,38.97,2022-05-09,41.55,1,0.06460477290223236,Maximum_Holding_Period
301218,2022-07-27,28.01,2022-07-28,27.7,1,-0.012667475901463842,Maximum_Holding_Period
301218,2023-08-03,30.13,2023-08-04,31.93,1,0.0581411218055095,Maximum_Holding_Period
301218,2023-09-27,42.1,2023-09-28,39.995,1,-0.05160000000000004,Extreme_Risk_Stop
301221,2022-05-06,42.2,2022-05-09,43.42,1,0.02730995260663498,Maximum_Holding_Period
301221,2024-04-25,36.8,2024-04-26,37.72,1,0.023400000000000132,Maximum_Holding_Period
301222,2022-05-06,27.55,2022-05-09,29.35,1,0.06373575317604367,Maximum_Holding_Period
301222,2022-05-10,28.8,2022-05-11,30.96,1,0.07339999999999995,Maximum_Holding_Period
301225,2026-06-05,93.93,2026-06-08,97.65,1,0.03800396039603964,Maximum_Holding_Period
301226,2022-04-28,32.06,2022-04-29,30.457,1,-0.05160000000000004,Extreme_Risk_Stop
301226,2024-09-02,18.82,2024-09-03,18.32,1,-0.028167481402762994,Trend_Break_Stop
301227,2026-06-22,28.09,2026-06-23,27.9,1,-0.008363972944108244,Maximum_Holding_Period
301228,2022-03-21,31.69,2022-03-22,31.34,1,-0.01264449353108239,Trend_Break_Stop
301228,2022-05-06,20.84,2022-05-09,23.26,1,0.11452284069097889,Maximum_Holding_Period
301229,2022-05-12,32.84,2022-05-13,35.33,1,0.07422216808769781,Maximum_Holding_Period
301229,2025-04-18,22.65,2025-04-21,22.88,1,0.008554525386313561,Maximum_Holding_Period
301230,2023-06-30,44.78,2023-07-03,46.12,1,0.028324073246985205,Maximum_Holding_Period
301230,2023-07-04,45.66,2023-07-05,46.28,1,0.011978624616732426,Maximum_Holding_Period
301230,2024-04-26,31.5,2024-04-29,36.1,1,0.1444317460317462,Maximum_Holding_Period
301230,2024-06-13,31.29,2024-06-14,31.0,1,-0.010868136784915227,Maximum_Holding_Period
301230,2024-07-15,22.41,2024-07-16,22.24,1,-0.009185899152164344,Maximum_Holding_Period
301231,2023-05-31,36.9,2023-06-01,42.16,1,0.1409474254742547,Maximum_Holding_Period
301231,2023-07-17,32.97,2023-07-18,32.37,1,-0.019798362147406778,Trend_Break_Stop
301231,2023-07-18,33.41,2023-07-19,33.73,1,0.007977970667464796,Maximum_Holding_Period
301231,2024-04-26,17.32,2024-04-29,18.71,1,0.07865404157043891,Maximum_Holding_Period
301233,2024-04-19,35.31,2024-04-22,37.11,1,0.04937706032285454,Maximum_Holding_Period
301234,2023-08-30,36.7,2023-08-31,38.79,1,0.055348228882833576,Maximum_Holding_Period
301234,2023-09-13,37.0,2023-09-14,36.25,1,-0.021870270270270286,Trend_Break_Stop
301235,2022-06-08,37.62,2022-06-09,35.739,1,-0.05160000000000004,Extreme_Risk_Stop
301239,2022-08-24,62.21,2022-08-25,66.6,1,0.068967432888603,Maximum_Holding_Period
301239,2024-02-07,61.5,2024-02-08,63.29,1,0.02750569105691052,Maximum_Holding_Period
301239,2026-06-15,32.68,2026-06-16,32.96,1,0.006967931456548328,Maximum_Holding_Period
301248,2024-04-22,12.55,2024-04-23,12.64,1,0.005571314741035939,Maximum_Holding_Period
301252,2024-05-31,31.56,2024-06-03,33.52,1,0.06050392902408124,Maximum_Holding_Period
301252,2024-06-17,31.99,2024-06-18,32.98,1,0.02934717099093458,Maximum_Holding_Period
301252,2024-06-18,32.8,2024-06-19,31.77,1,-0.033002439024390214,Trend_Break_Stop
301252,2026-07-28,28.5,2026-07-29,27.075,1,-0.05160000000000004,Extreme_Risk_Stop
301255,2023-08-03,46.72,2023-08-04,47.83,1,0.022158561643835607,Maximum_Holding_Period
301255,2023-08-16,45.7,2023-08-17,43.415,1,-0.05160000000000004,Extreme_Risk_Stop
301255,2024-04-24,30.29,2024-04-25,30.88,1,0.017878375701551753,Maximum_Holding_Period
301256,2022-05-06,9.2,2022-05-09,9.85,1,0.06905217391304345,Maximum_Holding_Period
301256,2022-05-11,9.76,2022-05-12,9.97,1,0.019916393442623016,Maximum_Holding_Period
301259,2025-09-05,44.38,2025-09-08,43.99,1,-0.010387742226228024,Trend_Break_Stop
301259,2026-08-03,21.64,2026-08-04,22.39,1,0.033058040665434434,Maximum_Holding_Period
301261,2023-08-10,44.0,2023-08-11,46.13,1,0.04680909090909107,Maximum_Holding_Period
301262,2024-04-25,24.94,2024-04-26,26.1,1,0.04491162790697683,Maximum_Holding_Period
301263,2026-06-16,19.51,2026-06-17,19.38,1,-0.008263249615581846,Maximum_Holding_Period
301263,2026-06-22,20.01,2026-06-23,19.52,1,-0.026087756121939098,Trend_Break_Stop
301266,2024-12-02,43.53,2024-12-03,44.82,1,0.02803473466574773,Maximum_Holding_Period
301266,2026-04-09,39.66,2026-04-10,39.87,1,0.0036950075642965723,Maximum_Holding_Period
301267,2024-10-22,21.37,2024-10-23,21.74,1,0.015713991576976883,Maximum_Holding_Period
301268,2022-08-10,51.97,2022-08-11,51.45,1,-0.011605772561092808,Maximum_Holding_Period
301268,2025-04-15,16.42,2025-04-16,16.14,1,-0.01865237515225344,Trend_Break_Stop
301268,2026-06-16,16.31,2026-06-17,16.24,1,-0.005891845493562207,Maximum_Holding_Period
301275,2025-04-24,55.0,2025-04-25,53.35,1,-0.031600000000000024,Trend_Break_Stop
301277,2025-05-19,12.77,2025-05-20,13.26,1,0.036771182458887934,Maximum_Holding_Period
301279,2025-04-16,21.61,2025-04-17,21.42,1,-0.010392225821378841,Trend_Break_Stop
301281,2023-08-31,46.31,2023-09-01,44.14,1,-0.0484581299935219,Trend_Break_Stop
301282,2026-06-04,28.92,2026-06-05,31.3,1,0.08069598893499301,Maximum_Holding_Period
301282,2026-07-27,21.1,2026-07-28,22.2,1,0.050532701421800934,Maximum_Holding_Period
301285,2022-11-04,14.85,2022-11-07,15.19,1,0.02129562289562297,Maximum_Holding_Period
301286,2026-03-27,44.89,2026-03-30,45.45,1,0.010874938739140073,Maximum_Holding_Period
301287,2025-07-08,41.37,2025-07-09,42.85,1,0.03417471597776172,Maximum_Holding_Period
301288,2022-05-31,25.14,2022-06-01,25.08,1,-0.0039866348448687845,Trend_Break_Stop
301289,2025-04-15,44.98,2025-04-16,44.14,1,-0.020274966651845205,Trend_Break_Stop
301291,2026-04-13,52.0,2026-04-14,52.67,1,0.011284615384615383,Maximum_Holding_Period
301292,2025-12-25,57.93,2025-12-26,72.0,1,0.2412793371310203,Maximum_Holding_Period
301293,2026-04-09,68.0,2026-04-10,68.08,1,-0.0004235294117646655,Maximum_Holding_Period
301297,2024-11-11,58.8,2024-11-12,55.85999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
301299,2023-05-05,51.96,2023-05-08,51.8,1,-0.004679291762894565,Maximum_Holding_Period
301299,2023-05-08,52.29,2023-05-09,51.63,1,-0.014221916236373987,Trend_Break_Stop
301302,2026-03-20,28.95,2026-03-23,27.502499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
301302,2026-03-26,28.68,2026-03-27,27.72,1,-0.03507280334728031,Trend_Break_Stop
301302,2026-04-22,22.57,2026-04-23,25.02,1,0.10695117412494452,Maximum_Holding_Period
301306,2024-04-25,29.81,2024-04-26,30.16,1,0.010141026501174145,Maximum_Holding_Period
301306,2024-04-26,30.0,2024-04-29,30.4,1,0.011733333333333196,Maximum_Holding_Period
301306,2025-09-09,56.0,2025-09-10,53.47,1,-0.0467785714285714,Trend_Break_Stop
301306,2026-01-26,124.67,2026-01-27,118.4365,1,-0.05160000000000004,Extreme_Risk_Stop
301306,2026-02-06,111.76,2026-02-09,112.58,1,0.0057371510379383055,Maximum_Holding_Period
301307,2024-04-26,23.24,2024-04-29,24.03,1,0.032393115318416536,Maximum_Holding_Period
301308,2022-10-17,50.82,2022-10-18,52.19,1,0.02535789059425424,Maximum_Holding_Period
301308,2023-08-25,77.99,2023-08-28,74.09049999999999,1,-0.05160000000000004,Extreme_Risk_Stop
301308,2026-03-06,294.82,2026-03-09,330.12,1,0.11813407502883115,Maximum_Holding_Period
301310,2024-02-22,33.91,2024-02-23,37.37,1,0.10043479799469184,Maximum_Holding_Period
301312,2022-10-13,101.23,2022-10-14,98.54,1,-0.028173150251901546,Maximum_Holding_Period
301312,2026-08-11,65.55,2026-08-12,72.18,1,0.09954416475972554,Maximum_Holding_Period
301313,2023-11-01,28.01,2023-11-02,28.74,1,0.024462120671188848,Maximum_Holding_Period
301313,2024-04-22,22.25,2024-04-23,22.59,1,0.01368089887640438,Maximum_Holding_Period
301314,2023-06-08,54.9,2023-06-09,52.154999999999994,1,-0.05160000000000004,Extreme_Risk_Stop
301314,2023-06-26,57.0,2023-06-27,54.15,1,-0.05160000000000004,Extreme_Risk_Stop
301314,2026-07-28,35.5,2026-07-29,35.78,1,0.006287323943662095,Maximum_Holding_Period
301315,2023-09-08,70.2,2023-09-11,66.69,1,-0.05160000000000004,Extreme_Risk_Stop
301316,2023-09-25,32.48,2023-09-26,32.05,1,-0.014838916256157585,Trend_Break_Stop
301316,2025-06-09,43.03,2025-06-10,40.8785,1,-0.05159999999999993,Extreme_Risk_Stop
301317,2026-03-30,49.22,2026-03-31,51.43,1,0.0433004469727754,Maximum_Holding_Period
301317,2026-07-28,46.18,2026-07-29,43.870999999999995,1,-0.05160000000000015,Extreme_Risk_Stop
301320,2023-07-20,22.32,2023-07-21,22.41,1,0.0024322580645160146,Maximum_Holding_Period
301323,2024-02-22,26.21,2024-02-23,28.52,1,0.08653429988553989,Maximum_Holding_Period
301325,2025-04-02,60.24,2025-04-03,58.71,1,-0.02699840637450197,Trend_Break_Stop
301326,2024-04-26,26.47,2024-04-29,28.66,1,0.08113517189270873,Maximum_Holding_Period
301326,2024-05-08,28.93,2024-05-09,28.87,1,-0.003673971655720652,Maximum_Holding_Period
301326,2026-06-08,144.99,2026-06-09,137.7405,1,-0.05160000000000004,Extreme_Risk_Stop
301328,2026-07-22,60.46,2026-07-23,57.437,1,-0.05160000000000004,Extreme_Risk_Stop
301331,2022-11-03,42.25,2022-11-04,44.25,1,0.0457372781065089,Maximum_Holding_Period
301333,2025-04-18,46.03,2025-04-21,44.56,1,-0.03353569411253527,Trend_Break_Stop
301336,2026-06-24,39.15,2026-06-25,39.98,1,0.019600510855683196,Maximum_Holding_Period
301337,2024-09-04,24.87,2024-09-05,24.49,1,-0.016879453156413437,Trend_Break_Stop
301337,2024-09-13,25.9,2024-09-18,26.42,1,0.018477220077220125,Maximum_Holding_Period
